phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
1,5,1,1.59532373840526,1.5657570362091064,0.9823854306612927,0.0001
1,5,2,3.16217406927529,1.5579432249069214,0.9636363636363636,0.0001
1,5,3,4.722684995602753,1.5477951765060425,0.9823854306612927,0.0001
1,5,4,6.2630196244029674,1.5456337928771973,0.9823854306612927,0.0001
1,5,5,7.789656570402243,1.5557087659835815,0.9477074649488443,0.0001
1,5,6,9.316829234866773,1.5327585935592651,0.9655172413793104,0.0001
1,5,7,10.8366471508802,1.5384854078292847,0.9655172413793104,0.0001
1,5,8,12.347186244140238,1.5462095737457275,0.9827586206896551,1e-05
1,5,9,13.857026682061663,1.5314830541610718,0.9823854306612927,1e-05
1,5,10,15.37032970937632,1.5182102918624878,0.9823854306612927,1e-05
1,5,11,16.879525926153537,1.5319654941558838,0.9823854306612927,1e-05
1,5,12,18.388047315306583,1.5194780826568604,0.9823854306612927,1e-05
1,5,13,19.890766214516205,1.5324175357818604,1.0,1e-05
