phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
7,5,1,2.9788341991073417,3.372738838195801,0.7161780549323802,0.0001
7,5,2,5.954265341100333,3.3767824172973633,0.7060696759164381,0.0001
7,5,3,8.923313039117279,3.356541156768799,0.8090928679163972,0.0001
7,5,4,11.891403323935664,3.3626718521118164,0.8177092090092585,0.0001
7,5,5,14.855693904924593,3.383226156234741,0.8232535904804812,0.0001
7,5,6,17.821878906074428,3.366590976715088,0.839967826595521,0.0001
7,5,7,20.786232284920985,3.388528347015381,0.7901643915484745,0.0001
7,5,8,23.752270313486395,3.380265951156616,0.8042823595435944,1e-05
7,5,9,26.71507394862474,3.382620334625244,0.8015367350953758,1e-05
7,5,10,29.679006852864223,3.392742872238159,0.7900554627445382,1e-05
