phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
6,5,1,2.8463293899189344,3.1927592754364014,0.865021049586619,0.0001
6,5,2,5.68075965534557,3.2018065452575684,0.8283072027810291,0.0001
6,5,3,8.517555284500123,3.21807861328125,0.80303626037571,0.0001
6,5,4,11.352758221192794,3.1979267597198486,0.8707329367879826,0.0001
6,5,5,14.182125694101506,3.201435089111328,0.8534115222188616,0.0001
6,5,6,17.011640631068836,3.205524444580078,0.849592252803262,0.0001
6,5,7,19.840807316519996,3.2280192375183105,0.8372976666554647,0.0001
6,5,8,22.670430161736228,3.2159790992736816,0.8510154473457224,1e-05
6,5,9,25.49536094232039,3.210606336593628,0.8667514053374821,1e-05
6,5,10,28.321840971166438,3.2024519443511963,0.8386389724085354,1e-05
