phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
4,5,1,2.500855125276382,2.778383731842041,0.8713832513297753,0.0001
4,5,2,4.990468449511771,2.7827322483062744,0.9046583096048337,0.0001
4,5,3,7.473484341034108,2.782238245010376,0.9193722943722943,0.0001
4,5,4,9.955577595759246,2.7934505939483643,0.9378342245989305,0.0001
4,5,5,12.438315170632917,2.7801530361175537,0.9347763347763347,0.0001
4,5,6,14.919324513882566,2.779388904571533,0.9175876411170528,0.0001
4,5,7,17.394084188224234,2.7769224643707275,0.9509655377302436,0.0001
4,5,8,19.870133694955857,2.7781808376312256,0.9525252525252526,1e-05
4,5,9,22.344487832764447,2.7768611907958984,0.9235780262518231,1e-05
4,5,10,24.818965544134883,2.7696564197540283,0.9509655377302436,1e-05
