phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
10,5,1,3.2724315427187216,3.873830699920654,0.6424866809673727,0.0001
10,5,2,6.5408688840890195,3.915903425216675,0.5966803991308728,0.0001
10,5,3,9.809569730614049,3.878990077972412,0.5714933461817219,0.0001
10,5,4,13.078565194010233,3.898064947128296,0.5546235532048386,0.0001
10,5,5,16.34645215502886,3.875964403152466,0.6210198432033858,0.0001
10,5,6,19.61352766032167,3.9242550849914553,0.5426562192957234,0.0001
10,5,7,22.87890269722171,3.9128021717071535,0.5739377660065749,0.0001
10,5,8,26.143526138331374,3.8977749347686768,0.5758197908462556,1e-05
10,5,9,29.406644517469527,3.8937032222747803,0.5720430320661727,1e-05
10,5,10,32.67072982093117,3.898596000671387,0.5740180507507534,1e-05
10,5,11,35.935867304147145,3.903767442703247,0.5647597874279171,1e-05
10,5,12,39.199078217010694,3.8987966537475587,0.5804003680437848,1e-05
10,5,13,42.462358184692334,3.9017974376678466,0.5695703654222474,1e-05
10,5,14,45.72652572468739,3.9064803600311278,0.5954568771774152,1e-05
10,5,15,48.9902550919074,3.9029797077178956,0.570381584197813,1.0000000000000002e-06
10,5,16,52.253221742425936,3.9061692237854,0.5661103311731132,1.0000000000000002e-06
10,5,17,55.51754527043774,3.902060794830322,0.578456565164242,1.0000000000000002e-06
10,5,18,58.78168719499776,3.9098721981048583,0.5737879499876728,1.0000000000000002e-06
10,5,19,62.04423880737774,3.902639961242676,0.5833564574203175,1.0000000000000002e-06
10,5,20,65.3088426929416,3.9085440635681152,0.5737374814395305,1.0000000000000002e-06
