phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
7,5,1,2.9721658990585538,3.4006078243255615,0.859717269899696,0.0001
7,5,2,5.9332970015475865,3.3966825008392334,0.7600953374697994,0.0001
7,5,3,8.889880820113016,3.396540343761444,0.7893993329842622,0.0001
7,5,4,11.845179580048866,3.3904661536216736,0.8570677069887973,0.0001
7,5,5,14.799142663554926,3.384878158569336,0.8553637029947158,0.0001
7,5,6,17.752438606518282,3.3782761693000793,0.8684191373215764,0.0001
7,5,7,20.704269622765988,3.391063868999481,0.8514790721498794,0.0001
7,5,8,23.655784471719684,3.385574460029602,0.84621216141121,1e-05
7,5,9,26.60621893657108,3.380451798439026,0.8580013311882979,1e-05
7,5,10,29.556048017463937,3.3830977082252502,0.8569779102906039,1e-05
7,5,11,32.50715063624465,3.377719521522522,0.865520497894771,1e-05
7,5,12,35.45932301708476,3.3811766505241394,0.8639540946858018,1e-05
7,5,13,38.40940827106152,3.381061553955078,0.8626143108781106,1e-05
7,5,14,41.35960950957659,3.3765182495117188,0.8542779813731678,1e-05
7,5,15,44.309522918302704,3.3844173550605774,0.8622103779370639,1.0000000000000002e-06
7,5,16,47.26087584616117,3.389390528202057,0.8513787797107286,1.0000000000000002e-06
7,5,17,50.212120793513115,3.385003626346588,0.8704188049778173,1.0000000000000002e-06
7,5,18,53.163455021087124,3.381565570831299,0.8639298138829968,1.0000000000000002e-06
7,5,19,56.11352001493915,3.3891957998275757,0.8659965628186573,1.0000000000000002e-06
7,5,20,59.06358351985924,3.381255269050598,0.859579009923154,1.0000000000000002e-06
