phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
9,5,1,3.192553963985041,3.746329593658447,0.7318193106151956,0.0001
9,5,2,6.373973651680511,3.716039752960205,0.6999487251471564,0.0001
9,5,3,9.54914168362316,3.7386889934539793,0.7110097200632447,0.0001
9,5,4,12.722042736571622,3.7474841594696047,0.719545695242462,0.0001
9,5,5,15.8932087113204,3.7535413265228272,0.7157114441522652,0.0001
9,5,6,19.066011408173786,3.751644229888916,0.7216302315079353,0.0001
9,5,7,22.239015077818753,3.755150842666626,0.7345390527778424,0.0001
9,5,8,25.410714596719316,3.74383339881897,0.7323091128606822,1e-05
9,5,9,28.58229366052346,3.7432891845703127,0.751129843590292,1e-05
9,5,10,31.753641329883692,3.7330278396606444,0.757908913596226,1e-05
9,5,11,34.923285021100725,3.746307897567749,0.7517483750535771,1e-05
9,5,12,38.09641877516092,3.747039556503296,0.7480606667849136,1e-05
9,5,13,41.267191654290194,3.7380645275115967,0.7304029737085002,1e-05
9,5,14,44.4381512539169,3.735683012008667,0.7552691654421171,1e-05
9,5,15,47.60958340441594,3.7403552532196045,0.7268706327012,1.0000000000000002e-06
9,5,16,50.780124656377964,3.747465181350708,0.7355762179099399,1.0000000000000002e-06
9,5,17,53.950757487652176,3.74208288192749,0.7373601989502853,1.0000000000000002e-06
9,5,18,57.12077430841236,3.737092304229736,0.7584346196818205,1.0000000000000002e-06
9,5,19,60.29175455910819,3.744177722930908,0.7386183745699814,1.0000000000000002e-06
9,5,20,63.462405395619484,3.7391982555389403,0.7555970860755727,1.0000000000000002e-06
