phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
4,5,1,2.4809686438747183,2.771997094154358,0.9169951073949266,0.0001
4,5,2,4.950096620327582,2.7821990251541138,0.9240668961632569,0.0001
4,5,3,7.420808212593119,2.780628204345703,0.923970321243737,0.0001
4,5,4,9.890471497036161,2.774170756340027,0.9191425696508145,0.0001
4,5,5,12.363237121622399,2.7802587747573853,0.9384721313623505,0.0001
4,5,6,14.834606841253857,2.7853235006332397,0.9285083774287725,0.0001
4,5,7,17.30391093713266,2.775994300842285,0.9660703766485135,0.0001
4,5,8,19.772673263751642,2.7788039445877075,0.9423407065037966,1e-05
4,5,9,22.241102821107894,2.7844916582107544,0.9240809738663815,1e-05
4,5,10,24.70593460552276,2.784763216972351,0.9227765894516714,1e-05
4,5,11,27.17000867298671,2.7765167951583862,0.9607140493971306,1e-05
4,5,12,29.63976867060182,2.769189476966858,0.9527302454341082,1e-05
4,5,13,32.10652443719289,2.7674560546875,0.9636376835316497,1e-05
4,5,14,34.571814911201514,2.7695316076278687,0.9648068669527897,1e-05
4,5,15,37.03873545278317,2.7734851837158203,0.9613999117659809,1.0000000000000002e-06
4,5,16,39.50188137816374,2.7803585529327393,0.9318934422503432,1.0000000000000002e-06
4,5,17,41.96543848401024,2.7674752473831177,0.9696589869778459,1.0000000000000002e-06
4,5,18,44.43324032183047,2.7706204652786255,0.9621946244197404,1.0000000000000002e-06
4,5,19,46.89959081468128,2.7710970640182495,0.9653904372157339,1.0000000000000002e-06
4,5,20,49.3625606208882,2.7623298168182373,0.9654415544342331,1.0000000000000002e-06
