phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
2,5,1,1.9043354026409758,2.1059329509735107,0.9662189662189661,0.0001
2,5,2,3.8002724256836067,2.130585193634033,0.9039479039479039,0.0001
2,5,3,5.6940604498406415,2.112400531768799,0.9316503929507024,0.0001
2,5,4,7.581996946775613,2.1164040565490723,0.9743390233586312,0.0001
2,5,5,9.467922719586797,2.1444661617279053,0.928036778036778,0.0001
2,5,6,11.355958998704157,2.1363003253936768,0.892673194633979,0.0001
2,5,7,13.240005500176373,2.128767251968384,0.8784496014630174,0.0001
2,5,8,15.12304157369277,2.120311737060547,0.934178258197866,1e-05
2,5,9,17.007621806208828,2.1248860359191895,0.9459044949241027,1e-05
2,5,10,18.88965083871569,2.111985206604004,0.94671686338353,1e-05
2,5,11,20.771815649601592,2.117575168609619,0.9138374783111625,1e-05
2,5,12,22.656625833831914,2.121124505996704,0.924667616334283,1e-05
2,5,13,24.539140316618592,2.1209330558776855,0.9286365681102523,1e-05
2,5,14,26.420522074739473,2.122321128845215,0.9053942795845631,1e-05
2,5,15,28.30337264157143,2.1222987174987793,0.924667616334283,1.0000000000000002e-06
2,5,16,30.184912487238396,2.1197946071624756,0.9358867253604095,1.0000000000000002e-06
2,5,17,32.06395267939367,2.126075029373169,0.9040983707650375,1.0000000000000002e-06
2,5,18,33.94572636560232,2.1247150897979736,0.9299512216178882,1.0000000000000002e-06
2,5,19,35.828927026075476,2.1366193294525146,0.8915036039907042,1.0000000000000002e-06
2,5,20,37.71326285550574,2.119028329849243,0.9138374783111625,1.0000000000000002e-06
