phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
10,5,1,3.276889202391763,3.8376601934432983,0.6052362998671723,0.0001
10,5,2,6.550936296507592,3.8490424156188965,0.6117126259352774,0.0001
10,5,3,9.821774958768154,3.8317023515701294,0.6982852248098819,0.0001
10,5,4,13.094812739074529,3.8371020555496216,0.6976097816847744,0.0001
10,5,5,16.364814913531575,3.824434518814087,0.6501842657072929,0.0001
10,5,6,19.634727264684507,3.8416091203689575,0.7142022965848468,0.0001
10,5,7,22.90747179491492,3.8508858680725098,0.7137295071029772,0.0001
10,5,8,26.17717719078064,3.857909321784973,0.7065635706575303,1e-05
10,5,9,29.443624075346676,3.8637360334396362,0.7104870856213138,1e-05
10,5,10,32.71433937927717,3.8344979286193848,0.7292332387969971,1e-05
10,5,11,35.9850596103923,3.8371989727020264,0.7207857019937556,1e-05
10,5,12,39.250430243640196,3.8538979291915894,0.6842094147463275,1e-05
10,5,13,42.51847993232969,3.8475571870803833,0.7302115110839943,1e-05
10,5,14,45.7874386692684,3.8200451135635376,0.7276200309757357,1e-05
10,5,15,49.053553034347765,3.8214595317840576,0.7357549609227461,1.0000000000000002e-06
10,5,16,52.321444167915686,3.839812397956848,0.6866666666666668,1.0000000000000002e-06
10,5,17,55.586772193096714,3.8418548107147217,0.74674687728379,1.0000000000000002e-06
10,5,18,58.854384148459204,3.844918966293335,0.7435341965689206,1.0000000000000002e-06
10,5,19,62.12166332004465,3.8373442888259888,0.7355190447136756,1.0000000000000002e-06
10,5,20,65.38950501340061,3.836302161216736,0.7580820186524885,1.0000000000000002e-06
