phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
8,5,1,3.0934250763615663,3.495604395866394,0.7504481918190609,0.0001
8,5,2,6.188018242058726,3.5011215209960938,0.7196119986817661,0.0001
8,5,3,9.279238024658321,3.484245538711548,0.7586913947379063,0.0001
8,5,4,12.364556883111854,3.483937621116638,0.8056859591743313,0.0001
8,5,5,15.45013668725486,3.4896771907806396,0.7857822983569978,0.0001
8,5,6,18.535735478980005,3.4885010719299316,0.7958639981895796,0.0001
8,5,7,21.616858164928782,3.482011914253235,0.812644221456951,0.0001
8,5,8,24.698214072023514,3.4897146224975586,0.8200933433491573,1e-05
8,5,9,27.782615199484116,3.4904898405075073,0.7964763918252291,1e-05
8,5,10,30.862114416151837,3.481602191925049,0.8260294327901786,1e-05
8,5,11,33.942792272292124,3.483949065208435,0.8124970636598544,1e-05
8,5,12,37.02580448795605,3.4783071279525757,0.8121037193540613,1e-05
8,5,13,40.10967061515029,3.4744794368743896,0.8554944371633838,1e-05
8,5,14,43.1883937540771,3.4744285345077515,0.818807351639089,1e-05
8,5,15,46.26958795916828,3.478136897087097,0.8485535136697927,1.0000000000000002e-06
8,5,16,49.35090688887359,3.4800477027893066,0.8158562367864692,1.0000000000000002e-06
8,5,17,52.43158690272499,3.4773842096328735,0.8663377965703547,1.0000000000000002e-06
8,5,18,55.50981846802037,3.480694890022278,0.8215532959719006,1.0000000000000002e-06
8,5,19,58.590172228326225,3.479841709136963,0.8493573609852679,1.0000000000000002e-06
8,5,20,61.671367340234895,3.4917612075805664,0.8274304506862646,1.0000000000000002e-06
