phase,fold,epoch,train_loss,val_loss,accuracy,learning_rate
9,5,1,3.1817531993797235,3.7169690132141113,0.7521371945284989,0.0001
9,5,2,6.362703935520069,3.6873005628585815,0.8103493125232255,0.0001
9,5,3,9.542612518705763,3.72372829914093,0.7984126984126985,0.0001
9,5,4,12.721057730322485,3.6927552223205566,0.8256656602443092,0.0001
9,5,5,15.900248874200358,3.6874247789382935,0.813372859025033,0.0001
9,5,6,19.07605937321981,3.6831109523773193,0.8083694083694083,0.0001
9,5,7,22.25291924261832,3.682224988937378,0.8078033598493957,0.0001
9,5,8,25.430711113869606,3.7205151319503784,0.7883353077726479,1e-05
9,5,9,28.603750623668635,3.6924246549606323,0.8102650368954717,1e-05
9,5,10,31.7808490319295,3.6971206665039062,0.7667631465363034,1e-05
9,5,11,34.95617646440729,3.680307388305664,0.8142388592294075,1e-05
9,5,12,38.1296610664677,3.670711636543274,0.820311109985023,1e-05
9,5,13,41.30243720793509,3.7082135677337646,0.7909413653978872,1e-05
9,5,14,44.47561923405072,3.697301506996155,0.820067130936696,1e-05
9,5,15,47.65098955652735,3.7189114093780518,0.8156659765355417,1.0000000000000002e-06
9,5,16,50.82758639524649,3.7293931245803833,0.7899703740913571,1.0000000000000002e-06
9,5,17,54.003753845541326,3.6978620290756226,0.7784957393653046,1.0000000000000002e-06
9,5,18,57.17814413706461,3.710378408432007,0.7879494901234032,1.0000000000000002e-06
9,5,19,60.35206976452389,3.6862775087356567,0.8027950310559007,1.0000000000000002e-06
9,5,20,63.52657314291945,3.6831490993499756,0.8150384872352836,1.0000000000000002e-06
